Date,Open,High,Low,Close,Volume
23/03/2026 15:30:00,1238.2,1261.1,1227.4,1256.8,12420293
24/03/2026 15:30:00,1269,1297,1251,1278.3,13613495
25/03/2026 15:30:00,1270,1290.6,1257.1,1279.1,10824030
27/03/2026 15:30:00,1285.2,1294.8,1263.2,1269.7,13092541
30/03/2026 15:30:00,1250,1265.5,1243,1250.6,14108486
01/04/2026 15:30:00,1290,1303,1269.5,1275.7,8137156
02/04/2026 15:30:00,1260,1305.4,1259.8,1300.8,12873492
06/04/2026 15:30:00,1301.4,1320,1299,1306.2,10208682
07/04/2026 15:30:00,1302,1345.1,1293.5,1339.4,15355792
08/04/2026 15:30:00,1349,1376.9,1331,1346.2,16030133
09/04/2026 15:30:00,1329.9,1337.5,1314,1331.6,14894607
10/04/2026 15:30:00,1318,1318.9,1283.3,1292.5,19233369
13/04/2026 15:30:00,1272,1289,1265.7,1276.8,10366082
15/04/2026 15:30:00,1306.3,1322.5,1300.5,1305.3,12098912
16/04/2026 15:30:00,1322.1,1331,1309,1319.2,18527029
17/04/2026 15:30:00,1313,1328.3,1306.1,1318.7,12064048
20/04/2026 15:30:00,1320,1324.9,1308.1,1312.6,7172300
21/04/2026 15:30:00,1310,1325,1299.3,1313.2,10057440
22/04/2026 15:30:00,1295,1297.7,1255.9,1268.6,20088378
23/04/2026 15:30:00,1254,1265.7,1226,1240.6,14792854
24/04/2026 15:30:00,1200,1223.9,1152.2,1154.6,42078914
27/04/2026 15:30:00,1154.6,1179.9,1154.5,1170.3,19579883
28/04/2026 15:30:00,1162.7,1169.4,1149.8,1152.1,12720276
29/04/2026 15:30:00,1158.5,1178.2,1156.8,1167.5,8303109
30/04/2026 15:30:00,1167.5,1189.8,1159.6,1181.8,12205669
04/05/2026 15:30:00,1195,1195,1165.2,1168.4,7735811
05/05/2026 15:30:00,1169.5,1185.2,1160.1,1178.1,8164108
06/05/2026 15:30:00,1187,1191.5,1164.1,1167.2,9856963
07/05/2026 15:30:00,1173,1175.4,1159.2,1162.7,12013987
08/05/2026 15:30:00,1161,1183.5,1158.8,1179.2,7582770
11/05/2026 15:30:00,1176,1187,1172.1,1177,7336288
12/05/2026 15:30:00,1162,1162,1123,1140.3,16891948
13/05/2026 15:30:00,1136.6,1142.6,1121,1123.1,6664111
14/05/2026 15:30:00,1119.8,1121.9,1089,1095,16914842
15/05/2026 15:30:00,1102,1133.2,1101.6,1119,17482450
18/05/2026 15:30:00,1119,1146.1,1118,1142.5,12096377
19/05/2026 15:30:00,1162,1198.4,1162,1196.9,32175705
20/05/2026 15:30:00,1187,1206.9,1184.9,1193.7,15121010
21/05/2026 15:30:00,1196.1,1201.8,1177,1181.2,10021033
22/05/2026 15:30:00,1182.5,1191.8,1172.5,1174.5,8803066
25/05/2026 15:30:00,1183,1185,1166.1,1168.5,5856136
26/05/2026 15:30:00,1166.3,1180.7,1162.9,1167.7,8005767
27/05/2026 15:30:00,1161,1167.3,1155,1159.9,6371871
29/05/2026 15:30:00,1182,1210,1153.6,1160.9,69085430
01/06/2026 15:30:00,1175,1217,1173.7,1202.5,19439331
02/06/2026 15:30:00,1232.5,1278.9,1232.5,1270.8,36032600
03/06/2026 15:30:00,1242.1,1249.9,1216,1222.6,18534303
04/06/2026 15:30:00,1208,1215.2,1196.2,1201.3,12755957
05/06/2026 15:30:00,1220,1223.8,1194.3,1197.5,8692290
08/06/2026 15:30:00,1177.5,1200.7,1176.5,1187.6,8631711
09/06/2026 15:30:00,1193.6,1193.6,1167.3,1180.3,10984054
10/06/2026 15:30:00,1160.1,1171.4,1143.3,1145.3,8887626
11/06/2026 15:30:00,1129.7,1133.7,1109,1114.6,9372176
12/06/2026 15:30:00,1120,1123.3,1111.5,1116.4,8075333
15/06/2026 15:30:00,1130,1151,1123,1134.9,7856192
16/06/2026 15:30:00,1136.9,1153.8,1123.2,1143.6,10456090
17/06/2026 15:30:00,1149,1162.5,1148,1157.7,5995119
18/06/2026 15:30:00,1142.9,1142.9,1125.3,1127.5,16781447
19/06/2026 15:30:00,1062.3,1066,1030,1051.4,45665442
22/06/2026 15:30:00,1055,1080.3,1055,1065.4,10178505
23/06/2026 15:30:00,1053.8,1055.3,1026,1029.3,19323064
24/06/2026 15:30:00,1040.9,1065.5,1037.7,1056.6,12346266
25/06/2026 15:30:00,1065,1068,1039.1,1041.2,15866779
29/06/2026 15:30:00,1037.1,1046.6,1029.1,1036.7,15080892
30/06/2026 15:30:00,1030,1030.4,996,1000.4,24128263
01/07/2026 15:30:00,1006,1014,982.4,985.3,13037982
02/07/2026 15:30:00,1006.4,1045,1006,1040.9,18741111
03/07/2026 15:30:00,1063,1068.7,1042,1047.2,11653534
06/07/2026 15:30:00,1050.1,1053,1033,1042.2,5559747
07/07/2026 15:30:00,1040.6,1087.5,1040.6,1071.8,18866296
08/07/2026 15:30:00,1071.9,1079.7,1064.4,1069.3,13022221
09/07/2026 15:30:00,1062.7,1062.7,1040.4,1050.8,9003333
10/07/2026 15:30:00,1075,1091.3,1064.7,1068,9747266
13/07/2026 15:30:00,1057.1,1114.9,1057.1,1102.6,20994760
14/07/2026 15:30:00,1107.8,1113.5,1090,1092.9,14819413
15/07/2026 15:30:00,1079,1088.1,1073,1076.3,8501933
16/07/2026 15:30:00,1082.5,1097.3,1077.9,1082.4,8592146
17/07/2026 15:30:00,1105,1116.8,1092,1096.5,12547728
20/07/2026 15:30:00,1102,1103.8,1083.2,1087.1,6372645
21/07/2026 15:30:00,1080,1094.5,1067.2,1073.5,9485229
22/07/2026 15:30:00,1064,1069.3,1046.2,1052.1,7517203
23/07/2026 15:30:00,1046.9,1058.5,1032,1047.4,13794578
24/07/2026 15:30:00,1028,1043.4,1013.9,1040.9,29036900
27/07/2026 15:30:00,1065,1082,1057.4,1079.2,15956349
28/07/2026 15:30:00,1097,1118.5,1097,1105.7,28100895
29/07/2026 15:30:00,1147,1164.5,1128.4,1155.6,34400369
30/07/2026 15:30:00,1168,1187.7,1151.3,1155.1,22630218
31/07/2026 15:30:00,1118.9,1139.3,1107.2,1130.1,14367075
03/08/2026 15:30:00,1145.1,1180,1138.1,1180,8582270
04/08/2026 15:30:00,1168,1175.7,1153.3,1167.5,9243589
05/08/2026 15:30:00,1174.7,1177.5,1162.3,1174,9964155
06/08/2026 15:30:00,1174.1,1185.8,1163,1165,8521064
07/08/2026 15:30:00,1160,1183,1155.6,1175.1,7581410
10/08/2026 15:30:00,1178.1,1195,1175.2,1183,9377001
11/08/2026 15:30:00,1188,1193.5,1182,1190.7,10160091
12/08/2026 15:30:00,1185.6,1190.4,1163.3,1176.1,7529777
13/08/2026 15:30:00,1170,1175,1157,1175,6234215
14/08/2026 15:30:00,1170.4,1174.1,1158.9,1169.2,5844763
17/08/2026 15:30:00,1163.9,1166.5,1129.7,1139.9,5817153
18/08/2026 15:30:00,1124.5,1131.9,1112.5,1115,8851110
19/08/2026 15:30:00,1125.6,1134.7,1113.8,1119.8,8408573
20/08/2026 15:30:00,1143,1144.7,1125.7,1130,8559841
21/08/2026 15:30:00,1133,1133.5,1118,1121,6094967
24/08/2026 15:30:00,1126.5,1144.5,1122,1130,8565354
25/08/2026 15:30:00,1132,1144,1119.9,1144,8121237
26/08/2026 15:30:00,1142,1142,1118.3,1120,6323984
