Date,Open,High,Low,Close,Volume
02/12/2025 15:30:00,3131,3144,3120.4,3135.7,2512003
03/12/2025 15:30:00,3140,3211.9,3139,3180,3952112
04/12/2025 15:30:00,3194,3250,3187.4,3229.2,5025905
05/12/2025 15:30:00,3230,3271.6,3222.4,3238.2,5244013
08/12/2025 15:30:00,3243,3259.9,3208.6,3236.5,2544725
09/12/2025 15:30:00,3230,3233.7,3181.2,3208.3,2734893
10/12/2025 15:30:00,3225,3225,3178.1,3189.2,1386849
11/12/2025 15:30:00,3205,3208.4,3153.1,3191.9,1914362
12/12/2025 15:30:00,3197.7,3223,3185.7,3220.5,1146554
15/12/2025 15:30:00,3211.1,3238.2,3197.3,3230.2,1562190
16/12/2025 15:30:00,3220,3220,3191.1,3205.1,1734623
17/12/2025 15:30:00,3200.5,3236.9,3200.5,3217.8,1376350
18/12/2025 15:30:00,3228,3287.8,3221,3280.8,2307422
19/12/2025 15:30:00,3299,3317.9,3278.8,3282,3902511
22/12/2025 15:30:00,3310,3328.6,3291,3324.9,2632816
23/12/2025 15:30:00,3319.9,3319.9,3293.5,3310,2365420
24/12/2025 15:30:00,3304.1,3327.1,3296.1,3319,1367708
26/12/2025 15:30:00,3313.1,3320,3271.8,3280,1176664
29/12/2025 15:30:00,3280,3288,3242.9,3251.5,2079473
30/12/2025 15:30:00,3250,3267.5,3239.5,3246.8,2807593
31/12/2025 15:30:00,3240,3246,3198.5,3206.2,3362634
01/01/2026 15:30:00,3215,3234.1,3198.2,3227.4,1255735
02/01/2026 15:30:00,3234,3254.3,3219.5,3250.7,1184324
05/01/2026 15:30:00,3240.5,3247,3191,3216.1,2341703
06/01/2026 15:30:00,3210,3263.2,3205,3255.8,2912325
07/01/2026 15:30:00,3242.9,3300.6,3223.2,3295.6,1989442
08/01/2026 15:30:00,3286.9,3286.9,3182,3203.9,4159336
09/01/2026 15:30:00,3191,3229.7,3191,3207.8,1938673
12/01/2026 15:30:00,3203,3252,3174.3,3239.6,2228342
13/01/2026 15:30:00,3245,3280,3210.5,3268,5645341
14/01/2026 15:30:00,3260,3260,3183,3192.5,3539511
16/01/2026 15:30:00,3219.4,3221.9,3171,3206.7,4293470
19/01/2026 15:30:00,3188,3220,3152.1,3163.6,3387562
20/01/2026 15:30:00,3151.6,3160,3091.1,3102.3,4499273
21/01/2026 15:30:00,3100,3138.5,3082,3122.6,2015150
22/01/2026 15:30:00,3150,3160,3122.3,3150.4,2269827
23/01/2026 15:30:00,3190.3,3194.5,3152,3162.5,2068857
27/01/2026 15:30:00,3175,3175,3130,3158,4279874
28/01/2026 15:30:00,3176,3205.2,3170.6,3200.1,2751234
29/01/2026 15:30:00,3200.1,3200.1,3125.6,3144.4,2457641
30/01/2026 15:30:00,3141,3141,3092,3123.9,3022068
02/02/2026 15:30:00,3198,3198,3134,3169.6,2636272
03/02/2026 15:30:00,3350,3350,3186.3,3225.3,4366060
04/02/2026 15:30:00,3120,3120,2986,2999.1,10852595
05/02/2026 15:30:00,2990,3029.7,2972.3,2991.5,3521545
06/02/2026 15:30:00,2976.6,2985,2916,2941.6,4687389
09/02/2026 15:30:00,2959.1,2977,2937.5,2948.2,2380318
10/02/2026 15:30:00,2949.8,3011.6,2943.5,2984.6,3547763
11/02/2026 15:30:00,2980,2998,2904.2,2909.8,3363513
12/02/2026 15:30:00,2869.8,2880,2740,2750.1,10612156
13/02/2026 15:30:00,2585,2713,2585,2692.2,11168735
16/02/2026 15:30:00,2700,2719.8,2671,2706.6,2918730
17/02/2026 15:30:00,2716,2760,2695.2,2717.4,4209118
18/02/2026 15:30:00,2730,2730,2657.3,2694.9,2950820
19/02/2026 15:30:00,2708,2748.7,2666.6,2677.9,3238849
20/02/2026 15:30:00,2667,2702.6,2647.5,2686.2,2293482
23/02/2026 15:30:00,2686,2704,2660.2,2676.3,4699596
24/02/2026 15:30:00,2641,2647.5,2561.3,2573.7,7798833
25/02/2026 15:30:00,2596,2654.2,2595,2629.3,3621285
26/02/2026 15:30:00,2650,2671,2635,2647.7,3464267
27/02/2026 15:30:00,2681.6,2688.6,2626.1,2637.4,5083717
02/03/2026 15:30:00,2592,2623.8,2580.3,2613.5,3374385
04/03/2026 15:30:00,2625,2635,2580.4,2587.8,3446434
05/03/2026 15:30:00,2600,2609.5,2546.4,2578.8,2960636
06/03/2026 15:30:00,2572,2619.2,2553.6,2557.6,3998643
09/03/2026 15:30:00,2530,2560,2505,2527.4,3653428
10/03/2026 15:30:00,2541,2545.2,2490.1,2513.1,4323710
11/03/2026 15:30:00,2508.1,2521,2460.1,2464.9,2720664
12/03/2026 15:30:00,2459.8,2472.9,2436,2442.4,2752075
13/03/2026 15:30:00,2437,2445.9,2397,2410.5,2466488
16/03/2026 15:30:00,2410,2425,2366.1,2409.2,3807907
17/03/2026 15:30:00,2420,2420,2360,2391.7,2993367
18/03/2026 15:30:00,2410,2482.9,2410,2440.8,3082388
19/03/2026 15:30:00,2417,2424,2350.2,2356,2757060
20/03/2026 15:30:00,2386,2407.8,2364.2,2390.6,4206320
23/03/2026 15:30:00,2365,2406.8,2348,2383.8,3860515
24/03/2026 15:30:00,2404.1,2435.4,2379.1,2398.8,3420182
25/03/2026 15:30:00,2400.9,2421.6,2369.8,2377.4,5843778
27/03/2026 15:30:00,2403.9,2422.1,2385,2389.8,4979411
30/03/2026 15:30:00,2375.1,2398,2346.2,2358.9,6804756
01/04/2026 15:30:00,2429,2472,2397.9,2408.2,4132661
02/04/2026 15:30:00,2386,2469.9,2375.7,2450.7,5378361
06/04/2026 15:30:00,2474,2482,2448.2,2473.9,2572417
07/04/2026 15:30:00,2461,2543.9,2448,2539.8,4516550
08/04/2026 15:30:00,2572,2580.3,2540.1,2559.2,4769337
09/04/2026 15:30:00,2554,2605,2531.1,2589,5628261
10/04/2026 15:30:00,2565.8,2565.8,2501.1,2524.3,10480239
13/04/2026 15:30:00,2489.9,2504.9,2470,2472.6,3739587
15/04/2026 15:30:00,2501.9,2559,2493.4,2554.9,5261384
16/04/2026 15:30:00,2572,2594,2558,2576.9,3905403
17/04/2026 15:30:00,2570,2589,2555.9,2581.5,2718206
20/04/2026 15:30:00,2587.1,2594,2561.2,2579.6,2288558
21/04/2026 15:30:00,2560,2614,2560,2610.5,2719959
22/04/2026 15:30:00,2580,2580,2503.6,2538.5,5232045
23/04/2026 15:30:00,2529,2559.5,2516.3,2521.8,2509050
24/04/2026 15:30:00,2488,2505,2388.8,2396.9,5107719
27/04/2026 15:30:00,2396.9,2459,2396.9,2447.6,5853425
28/04/2026 15:30:00,2444,2487,2427.4,2444.7,4508363
29/04/2026 15:30:00,2451,2487.9,2447.6,2474.7,2835961
30/04/2026 15:30:00,2479,2491,2438,2473.9,3970446
04/05/2026 15:30:00,2494,2498.3,2425,2431.3,2632358
05/05/2026 15:30:00,2430,2460.4,2412.2,2427.3,3385720
06/05/2026 15:30:00,2441.9,2471,2406.5,2435.4,3147628
07/05/2026 15:30:00,2438.2,2439.7,2398,2401.4,5829594
08/05/2026 15:30:00,2398,2407,2375.1,2394.4,3792199
11/05/2026 15:30:00,2371,2415,2371,2392.9,1975188
12/05/2026 15:30:00,2375,2375,2283,2300.3,6347884
13/05/2026 15:30:00,2306,2309.2,2269,2272.8,3171843
14/05/2026 15:30:00,2265,2265,2206.4,2246,5633313
15/05/2026 15:30:00,2252,2304.9,2252,2264,3410637
18/05/2026 15:30:00,2264,2292.9,2252.2,2283.2,3773336
19/05/2026 15:30:00,2300,2377.6,2297.1,2327.1,10394707
20/05/2026 15:30:00,2323.9,2342,2317.8,2327.4,2537422
21/05/2026 15:30:00,2331,2335.9,2314,2327.2,3299087
22/05/2026 15:30:00,2331.1,2340,2308.1,2317.3,2617262
25/05/2026 15:30:00,2325,2326.1,2293,2308.2,3298364
26/05/2026 15:30:00,2308.2,2327.9,2272.4,2276.2,3587597
27/05/2026 15:30:00,2275,2295.6,2260.9,2284.2,2653950
29/05/2026 15:30:00,2291,2334,2235,2258.9,16331582
01/06/2026 15:30:00,2284,2335,2280,2297.4,7505095
02/06/2026 15:30:00,2320,2457.4,2316.2,2446.9,11306127
03/06/2026 15:30:00,2393,2393,2224.8,2241.7,15660062
04/06/2026 15:30:00,2241.7,2253.1,2216.6,2241,4867263
05/06/2026 15:30:00,2262.9,2271.8,2192,2198.9,5019717
08/06/2026 15:30:00,2170,2177,2143.3,2151.4,6536734
09/06/2026 15:30:00,2174,2174,2132.8,2151,4148655
10/06/2026 15:30:00,2151.3,2180.8,2144.8,2153.9,2848650
11/06/2026 15:30:00,2127,2154.6,2110,2135.6,3079815
12/06/2026 15:30:00,2150,2168,2138,2161.4,2124656
15/06/2026 15:30:00,2192,2192,2159.3,2162,3337083
16/06/2026 15:30:00,2167,2209,2160.6,2199,3079898
17/06/2026 15:30:00,2209,2231,2200.7,2223,2865010
18/06/2026 15:30:00,2209,2214,2182,2203.3,3735188
19/06/2026 15:30:00,2105,2138,2059.9,2125,13286502
22/06/2026 15:30:00,2132.2,2157,2121,2127.8,4566101
23/06/2026 15:30:00,2111,2114,2055,2059.6,6392736
24/06/2026 15:30:00,2061,2120.7,2061,2109,4747277
25/06/2026 15:30:00,2133.6,2148.5,2088,2094.7,4738903
29/06/2026 15:30:00,2090,2105,2071,2097.9,3412470
30/06/2026 15:30:00,2090,2104.3,2018.8,2031.5,6848411
01/07/2026 15:30:00,2039.9,2052,1976.8,1982.6,4658295
02/07/2026 15:30:00,2008,2076.9,2002.5,2068.1,6040621
03/07/2026 15:30:00,2100,2116.6,2085,2093.5,4028819
06/07/2026 15:30:00,2090,2093,2050.6,2057.6,2567386
07/07/2026 15:30:00,2050,2122.7,2049,2096.1,4769048
08/07/2026 15:30:00,2094,2109.7,2048.8,2057.5,3666985
09/07/2026 15:30:00,2057.5,2065,2016,2049.5,3791498
10/07/2026 15:30:00,2105.2,2133.3,2064.6,2069,6714551
13/07/2026 15:30:00,2075,2204.9,2065.1,2181.5,12382622
14/07/2026 15:30:00,2182.9,2228,2179,2200.6,9546290
15/07/2026 15:30:00,2174.1,2202.9,2145.4,2189.2,5426489
16/07/2026 15:30:00,2206,2231.4,2187.8,2201,5197595
17/07/2026 15:30:00,2224.8,2275,2215.1,2269,5615138
20/07/2026 15:30:00,2280.1,2283.4,2245.1,2251.1,2202693
21/07/2026 15:30:00,2245.1,2259.9,2218.5,2221.1,2382160
22/07/2026 15:30:00,2216,2226.8,2201,2208.3,1599665
23/07/2026 15:30:00,2204,2250,2193.6,2242.9,2503539
24/07/2026 15:30:00,2205.1,2264.3,2205.1,2254.3,3211699
27/07/2026 15:30:00,2286,2315,2272.4,2295.6,4007292
28/07/2026 15:30:00,2325,2417.4,2323,2398,8248513
29/07/2026 15:30:00,2440,2475.5,2415.1,2446.6,7169419
30/07/2026 15:30:00,2440,2495,2423,2431.8,4901582
31/07/2026 15:30:00,2385,2391,2326.1,2365.6,4343683
03/08/2026 15:30:00,2383.9,2473.7,2383,2473.7,3036839
04/08/2026 15:30:00,2463.1,2467.4,2435.1,2460,2792792
05/08/2026 15:30:00,2460,2460.9,2408,2413,3014409
06/08/2026 15:30:00,2417,2434.5,2368.5,2373,2729141
07/08/2026 15:30:00,2375,2457.7,2375,2452.7,4547979
10/08/2026 15:30:00,2452.7,2472.9,2423.5,2425.7,2322023
11/08/2026 15:30:00,2438,2456.6,2428,2445.7,1514105
12/08/2026 15:30:00,2445.7,2445.8,2300.1,2349.7,7022647
13/08/2026 15:30:00,2349.7,2375,2332.3,2375,2123494
14/08/2026 15:30:00,2375.1,2390,2333.4,2361,2232160
17/08/2026 15:30:00,2351,2361.1,2310.6,2313.2,2237636
18/08/2026 15:30:00,2300,2307,2280,2280,1797822
19/08/2026 15:30:00,2293.6,2308.2,2258.3,2289,3368922
20/08/2026 15:30:00,2319.4,2329,2288.1,2298,2047848
21/08/2026 15:30:00,2290.1,2307.2,2263.3,2302,2066749
24/08/2026 15:30:00,2302.4,2321.6,2279.5,2284.1,1542723
25/08/2026 15:30:00,2305,2313.5,2262,2296.2,3041609
26/08/2026 15:30:00,2305.1,2306.3,2266.4,2270,1660737
